"Dates","Year","Value","Dataset","Site"
2017-08-31,"2017",0.802439510822296,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-01,"2017",0.800780892372131,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-02,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-03,"2017",0.797036468982697,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-04,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-05,"2017",0.793049216270447,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-06,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-07,"2017",0.789040863513947,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-08,"2017",0.786919474601746,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-09,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-10,"2017",0.782421112060547,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-11,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-12,"2017",0.779170274734497,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-13,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-14,"2017",0.775803208351135,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-15,"2017",0.774120986461639,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-16,"2017",0.77255642414093,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-17,"2017",0.771082997322083,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-18,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-19,"2017",0.768036246299744,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-20,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-21,"2017",0.764965057373047,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-22,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-23,"2017",0.76210880279541,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-24,"2017",0.760756254196167,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-25,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-26,"2017",0.75757509469986,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-27,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-28,"2017",0.754465878009796,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-29,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-09-30,"2017",0.7514768242836,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-01,"2017",0.749994516372681,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-02,"2017",0.748323857784271,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-03,"2017",0.746642351150513,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-04,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-05,"2017",0.743553638458252,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-06,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-07,"2017",0.740539193153381,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-08,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-09,"2017",0.737989604473114,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-10,"2017",0.736819803714752,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-11,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-12,"2017",0.734220862388611,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-13,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-14,"2017",0.731487691402435,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-15,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-16,"2017",0.728707075119019,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-17,"2017",0.727517366409302,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-18,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-19,"2017",0.725066483020782,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-20,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-21,"2017",0.722766757011414,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-22,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-23,"2017",0.720568358898163,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-24,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-25,"2017",0.718303263187408,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-26,"2017",0.717182099819183,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-27,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-28,"2017",0.715441167354584,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-29,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-30,"2017",0.713940739631653,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-10-31,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-01,"2017",0.712744891643524,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-02,"2017",0.712194740772247,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-03,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-04,"2017",0.71119350194931,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-05,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-06,"2017",0.710128605365753,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-07,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-08,"2017",0.709186136722565,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-09,"2017",0.708803653717041,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-10,"2017",0.708445131778717,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-11,"2017",0.708111643791199,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-12,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-13,"2017",0.707268238067627,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-14,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-15,"2017",0.706704676151276,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-16,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-17,"2017",0.706211149692535,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-18,"2017",0.706013023853302,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-19,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-20,"2017",0.705434858798981,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-21,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-22,"2017",0.704249083995819,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-23,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-24,"2017",0.702846348285675,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-25,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-26,"2017",0.70114278793335,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-27,"2017",0.700355231761932,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-28,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-29,"2017",0.698374509811401,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-11-30,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-01,"2017",0.696196615695953,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-02,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-03,"2017",0.694042384624481,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-04,"2017",0.692925333976746,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-05,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-06,"2017",0.691054821014404,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-07,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-08,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-09,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-10,"2017",0.68825775384903,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-11,"2017",0.687720656394958,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-12,"2017",0.687279760837555,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-13,"2017",0.686997056007385,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-14,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-15,"2017",0.68647825717926,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-16,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-17,"2017",0.686042010784149,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-18,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-19,"2017",0.685405015945435,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-20,"2017",0.68521648645401,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-21,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-22,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-23,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-24,"2017",0.684808850288391,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-25,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-26,"2017",0.684850752353668,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-27,"2017",0.684856534004211,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-28,"2017",0.684888064861298,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-29,"2017",0.684930026531219,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-30,"2017",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2017-12-31,"2017",0.685022175312042,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-01,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-02,"2018",0.685171365737915,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-03,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-04,"2018",0.685573756694794,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-05,"2018",0.685760378837585,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-06,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-07,"2018",0.686165750026703,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-08,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-09,"2018",0.686404705047607,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-10,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-11,"2018",0.686525642871857,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-12,"2018",0.686520338058472,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-13,"2018",0.686513304710388,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-14,"2018",0.686537742614746,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-15,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-16,"2018",0.686535060405731,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-17,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-18,"2018",0.686524569988251,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-19,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-20,"2018",0.686521530151367,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-21,"2018",0.68650609254837,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-22,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-23,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-24,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-25,"2018",0.685941696166992,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-26,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-27,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-28,"2018",0.685144066810608,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-29,"2018",0.684718072414398,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-30,"2018",0.684257984161377,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-01-31,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-01,"2018",0.683253228664398,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-02,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-03,"2018",0.681976974010468,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-04,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-05,"2018",0.679879486560822,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-06,"2018",0.678717613220215,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-07,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-08,"2018",0.676397264003754,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-09,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-10,"2018",0.674075365066528,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-11,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-12,"2018",0.671821296215057,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-13,"2018",0.670776128768921,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-14,"2018",0.669738233089447,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-15,"2018",0.668843328952789,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-16,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-17,"2018",0.667059183120728,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-18,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-19,"2018",0.665805220603943,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-20,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-21,"2018",0.665469586849213,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-22,"2018",0.665464699268341,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-23,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-24,"2018",0.665680229663849,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-25,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-26,"2018",0.666452288627625,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-27,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-02-28,"2018",0.667755246162415,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-01,"2018",0.668678343296051,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-02,"2018",0.669540047645569,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-03,"2018",0.670522451400757,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-04,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-05,"2018",0.672512412071228,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-06,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-07,"2018",0.67475825548172,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-08,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-09,"2018",0.677280306816101,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-10,"2018",0.67872017621994,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-11,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-12,"2018",0.681617796421051,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-13,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-14,"2018",0.68438047170639,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-15,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-16,"2018",0.68694794178009,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-17,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-18,"2018",0.689352571964264,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-19,"2018",0.690601706504822,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-20,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-21,"2018",0.693085968494415,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-22,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-23,"2018",0.695443987846375,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-24,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-25,"2018",0.697395980358124,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-26,"2018",0.698310196399689,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-27,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-28,"2018",0.700008511543274,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-29,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-30,"2018",0.701949894428253,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-03-31,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-01,"2018",0.703774452209473,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-02,"2018",0.704667508602142,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-03,"2018",0.705551445484161,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-04,"2018",0.706461131572723,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-05,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-06,"2018",0.708255529403687,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-07,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-08,"2018",0.710209250450134,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-09,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-10,"2018",0.711992263793945,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-11,"2018",0.712882995605469,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-12,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-13,"2018",0.71429032087326,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-14,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-15,"2018",0.71543163061142,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-16,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-17,"2018",0.716524600982666,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-18,"2018",0.717053174972534,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-19,"2018",0.717522501945496,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-20,"2018",0.717893660068512,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-21,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-22,"2018",0.718340694904327,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-23,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-24,"2018",0.718772768974304,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-25,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-26,"2018",0.718887805938721,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-27,"2018",0.718877911567688,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-28,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-29,"2018",0.718527019023895,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-04-30,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-01,"2018",0.718272507190704,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-02,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-03,"2018",0.71772700548172,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-04,"2018",0.717366933822632,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-05,"2018",0.717062473297119,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-06,"2018",0.716735780239105,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-07,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-08,"2018",0.715791463851929,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-09,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-10,"2018",0.714533030986786,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-11,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-12,"2018",0.713288545608521,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-13,"2018",0.712691605091095,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-14,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-15,"2018",0.711193859577179,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-16,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-17,"2018",0.709728837013245,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-18,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-19,"2018",0.707724034786224,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-20,"2018",0.706627905368805,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-21,"2018",0.705505192279816,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-22,"2018",0.704337894916534,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-23,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-24,"2018",0.702227115631104,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-25,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-26,"2018",0.70012378692627,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-27,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-28,"2018",0.69806444644928,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-29,"2018",0.69687819480896,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-30,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-05-31,"2018",0.694101810455322,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-01,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-02,"2018",0.691277384757996,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-03,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-04,"2018",0.68854832649231,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-05,"2018",0.687023997306824,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-06,"2018",0.685509502887726,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-07,"2018",0.684001922607422,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-08,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-09,"2018",0.680951833724976,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-10,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-11,"2018",0.677888810634613,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-12,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-13,"2018",0.674937963485718,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-14,"2018",0.67365300655365,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-15,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-16,"2018",0.671390235424042,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-17,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-18,"2018",0.669318735599518,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-19,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-20,"2018",0.667718231678009,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-21,"2018",0.66701066493988,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-22,"2018",0.66632068157196,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-23,"2018",0.665656983852386,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-24,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-25,"2018",0.664413630962372,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-26,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-27,"2018",0.663360774517059,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-28,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-29,"2018",0.662524938583374,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-06-30,"2018",0.66214656829834,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-01,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-02,"2018",0.661490142345428,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-03,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-04,"2018",0.661045551300049,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-05,"2018",NA,"LPDRv3_VOD_ASCENDING_DAY","WKG"
2018-07-06,"2018",0.660812139511108,"LPDRv3_VOD_ASCENDING_DAY","WKG"
